ID,Class,Usage
36496,0,Public
36497,0,Private
36498,0,Public
36499,0,Private
36500,0,Private
36501,0,Public
36502,0,Public
36503,0,Private
36504,0,Private
36505,0,Public
36506,0,Public
36507,0,Public
36508,0,Public
36509,0,Private
36510,0,Public
36511,0,Public
36512,0,Private
36513,0,Private
36514,0,Private
36515,0,Public
36516,0,Public
36517,0,Public
36518,0,Public
36519,0,Private
36520,0,Public
36521,0,Private
36522,0,Public
36523,0,Public
36524,0,Public
36525,0,Private
36526,0,Private
36527,0,Public
36528,0,Public
36529,0,Private
36530,0,Private
36531,0,Private
36532,0,Public
36533,0,Public
36534,0,Private
36535,0,Public
36536,0,Private
36537,0,Private
36538,0,Private
36539,0,Public
36540,0,Public
36541,0,Public
36542,0,Public
36543,0,Public
36544,0,Public
36545,0,Private
36546,0,Public
36547,0,Public
36548,0,Public
36549,0,Private
36550,0,Private
36551,0,Private
36552,0,Private
36553,0,Private
36554,0,Public
36555,0,Public
36556,0,Public
36557,0,Public
36558,0,Public
36559,0,Private
36560,0,Public
36561,0,Public
36562,0,Public
36563,0,Private
36564,0,Private
36565,0,Private
36566,0,Private
36567,0,Public
36568,0,Public
36569,0,Public
36570,0,Private
36571,0,Private
36572,0,Private
36573,0,Private
36574,0,Private
36575,0,Private
36576,0,Public
36577,0,Public
36578,0,Private
36579,0,Private
36580,0,Public
36581,0,Private
36582,0,Private
36583,0,Public
36584,0,Public
36585,0,Private
36586,0,Private
36587,0,Public
36588,0,Public
36589,0,Public
36590,0,Private
36591,0,Public
36592,0,Public
36593,0,Private
36594,0,Public
36595,0,Private
36596,0,Public
36597,0,Private
36598,0,Private
36599,0,Public
36600,0,Public
36601,0,Public
36602,0,Public
36603,0,Public
36604,0,Public
36605,0,Public
36606,0,Private
36607,0,Private
36608,0,Public
36609,0,Public
36610,0,Public
36611,0,Private
36612,0,Private
36613,0,Public
36614,0,Public
36615,0,Public
36616,0,Public
36617,0,Private
36618,0,Public
36619,0,Private
36620,0,Private
36621,0,Private
36622,0,Public
36623,0,Public
36624,0,Public
36625,0,Public
36626,0,Public
36627,0,Public
36628,0,Private
36629,0,Public
36630,0,Public
36631,0,Public
36632,0,Private
36633,0,Public
36634,0,Private
36635,0,Public
36636,0,Private
36637,0,Private
36638,0,Private
36639,0,Private
36640,0,Private
36641,0,Public
36642,0,Public
36643,0,Private
36644,0,Private
36645,0,Public
36646,0,Public
36647,0,Private
36648,0,Public
36649,0,Public
36650,0,Public
36651,0,Public
36652,0,Private
36653,0,Private
36654,0,Public
36655,0,Public
36656,0,Private
36657,0,Private
36658,0,Public
36659,0,Private
36660,0,Public
36661,0,Private
36662,0,Public
36663,0,Private
36664,0,Private
36665,0,Public
36666,0,Public
36667,0,Public
36668,0,Public
36669,0,Private
36670,0,Public
36671,0,Public
36672,0,Public
36673,0,Public
36674,0,Public
36675,0,Public
36676,0,Public
36677,0,Public
36678,0,Public
36679,0,Public
36680,0,Private
36681,0,Private
36682,0,Public
36683,0,Public
36684,0,Private
36685,0,Private
36686,0,Public
36687,0,Private
36688,0,Public
36689,0,Private
36690,0,Private
36691,0,Private
36692,0,Public
36693,0,Public
36694,0,Private
36695,0,Public
36696,0,Private
36697,0,Public
36698,0,Public
36699,0,Public
36700,0,Private
36701,0,Private
36702,0,Public
36703,0,Public
36704,0,Private
36705,0,Private
36706,0,Public
36707,0,Public
36708,0,Private
36709,0,Private
36710,0,Public
36711,0,Public
36712,0,Private
36713,0,Private
36714,0,Public
36715,0,Private
36716,0,Public
36717,0,Public
36718,0,Public
36719,0,Public
36720,0,Private
36721,0,Private
36722,0,Public
36723,0,Public
36724,0,Public
36725,0,Private
36726,0,Private
36727,0,Private
36728,0,Public
36729,0,Public
36730,0,Public
36731,0,Public
36732,0,Public
36733,0,Public
36734,0,Public
36735,0,Private
36736,0,Public
36737,0,Private
36738,0,Public
36739,0,Public
36740,0,Private
36741,0,Private
36742,0,Private
36743,0,Public
36744,0,Private
36745,0,Public
36746,0,Private
36747,0,Private
36748,0,Public
36749,0,Public
36750,0,Private
36751,0,Private
36752,0,Public
36753,0,Private
36754,0,Private
36755,0,Private
36756,0,Public
36757,0,Public
36758,0,Private
36759,0,Private
36760,0,Private
36761,0,Private
36762,0,Public
36763,0,Public
36764,0,Public
36765,0,Private
36766,0,Private
36767,0,Public
36768,0,Public
36769,0,Public
36770,0,Private
36771,0,Private
36772,0,Private
36773,0,Private
36774,0,Private
36775,0,Public
36776,0,Private
36777,0,Public
36778,0,Public
36779,0,Private
36780,0,Private
36781,0,Public
36782,0,Public
36783,0,Private
36784,0,Private
36785,0,Private
36786,0,Private
36787,0,Public
36788,0,Private
36789,0,Private
36790,0,Public
36791,0,Private
36792,0,Private
36793,0,Public
36794,0,Private
36795,0,Private
36796,0,Private
36797,0,Private
36798,0,Private
36799,0,Public
36800,0,Public
36801,0,Public
36802,0,Public
36803,0,Public
36804,0,Public
36805,0,Private
36806,0,Private
36807,0,Public
36808,0,Public
36809,0,Public
36810,0,Private
36811,0,Public
36812,0,Public
36813,0,Private
36814,0,Private
36815,0,Private
36816,0,Public
36817,0,Private
36818,0,Public
36819,0,Public
36820,0,Public
36821,0,Public
36822,0,Public
36823,0,Private
36824,0,Private
36825,0,Public
36826,0,Public
36827,0,Private
36828,0,Private
36829,0,Private
36830,0,Private
36831,0,Public
36832,0,Private
36833,0,Private
36834,0,Private
36835,0,Private
36836,0,Private
36837,0,Public
36838,0,Private
36839,0,Public
36840,0,Private
36841,0,Private
36842,0,Private
36843,0,Private
36844,0,Private
36845,0,Public
36846,0,Public
36847,0,Private
36848,0,Public
36849,0,Private
36850,0,Public
36851,0,Private
36852,0,Private
36853,0,Private
36854,0,Public
36855,0,Private
36856,0,Private
36857,0,Public
36858,0,Private
36859,0,Private
36860,0,Private
36861,0,Public
36862,0,Private
36863,0,Private
36864,0,Public
36865,0,Public
36866,0,Public
36867,0,Public
36868,0,Private
36869,0,Public
36870,0,Public
36871,0,Private
36872,0,Public
36873,0,Public
36874,0,Private
36875,0,Private
36876,0,Public
36877,0,Public
36878,0,Private
36879,0,Public
36880,0,Public
36881,0,Private
36882,0,Public
36883,0,Private
36884,0,Private
36885,0,Public
36886,0,Private
36887,0,Private
36888,0,Private
36889,0,Public
36890,0,Public
36891,0,Public
36892,0,Public
36893,0,Public
36894,0,Public
36895,0,Public
36896,0,Public
36897,0,Private
36898,0,Private
36899,0,Public
36900,0,Public
36901,0,Private
36902,0,Private
36903,0,Public
36904,0,Public
36905,0,Private
36906,0,Public
36907,0,Private
36908,0,Public
36909,0,Public
36910,0,Private
36911,0,Public
36912,0,Private
36913,0,Public
36914,0,Private
36915,0,Public
36916,0,Private
36917,0,Private
36918,0,Public
36919,0,Private
36920,0,Private
36921,0,Public
36922,0,Public
36923,0,Private
36924,0,Private
36925,0,Private
36926,0,Public
36927,0,Private
36928,0,Public
36929,0,Public
36930,0,Public
36931,0,Public
36932,0,Public
36933,0,Private
36934,0,Public
36935,0,Public
36936,0,Public
36937,0,Public
36938,0,Public
36939,0,Private
36940,0,Public
36941,0,Public
36942,0,Public
36943,0,Private
36944,0,Private
36945,0,Public
36946,0,Private
36947,0,Private
36948,0,Public
36949,0,Public
36950,0,Public
36951,0,Private
36952,0,Public
36953,0,Private
36954,0,Public
36955,0,Private
36956,0,Private
36957,0,Public
36958,0,Private
36959,0,Public
36960,0,Public
36961,0,Public
36962,0,Public
36963,0,Private
36964,0,Public
36965,0,Public
36966,0,Private
36967,0,Private
36968,0,Private
36969,0,Private
36970,0,Private
36971,0,Public
36972,0,Public
36973,0,Private
36974,0,Public
36975,0,Public
36976,0,Private
36977,0,Private
36978,0,Private
36979,0,Public
36980,0,Private
36981,0,Public
36982,0,Private
36983,0,Public
36984,0,Public
36985,0,Private
36986,0,Private
36987,0,Private
36988,0,Public
36989,0,Public
36990,0,Private
36991,0,Public
36992,0,Private
36993,0,Private
36994,0,Private
36995,0,Private
36996,0,Public
36997,0,Public
36998,0,Private
36999,0,Private
37000,0,Private
37001,0,Public
37002,0,Public
37003,0,Public
37004,0,Private
37005,0,Private
37006,0,Private
37007,0,Public
37008,0,Public
37009,0,Private
37010,0,Public
37011,0,Public
37012,0,Public
37013,0,Public
37014,0,Public
37015,0,Public
37016,0,Private
37017,0,Public
37018,0,Public
37019,0,Private
37020,0,Private
37021,0,Private
37022,0,Public
37023,0,Public
37024,0,Public
37025,0,Private
37026,0,Public
37027,0,Private
37028,0,Public
37029,0,Public
37030,0,Public
37031,0,Private
37032,0,Public
37033,0,Private
37034,0,Public
37035,0,Private
37036,0,Private
37037,0,Public
37038,0,Private
37039,0,Private
37040,0,Private
37041,0,Private
37042,0,Private
37043,0,Public
37044,0,Public
37045,0,Private
37046,0,Public
37047,0,Public
37048,0,Private
37049,0,Private
37050,0,Public
37051,0,Private
37052,0,Private
37053,0,Private
37054,0,Private
37055,0,Public
37056,0,Private
37057,0,Public
37058,0,Private
37059,0,Public
37060,0,Private
37061,0,Private
37062,0,Private
37063,0,Public
37064,0,Private
37065,0,Public
37066,0,Public
37067,0,Public
37068,0,Public
37069,0,Public
37070,0,Public
37071,0,Public
37072,0,Public
37073,0,Private
37074,0,Private
37075,0,Public
37076,0,Private
37077,0,Public
37078,0,Public
37079,0,Private
37080,0,Private
37081,0,Public
37082,0,Public
37083,0,Public
37084,0,Public
37085,0,Public
37086,0,Private
37087,0,Private
37088,0,Public
37089,0,Private
37090,0,Private
37091,0,Private
37092,0,Public
37093,0,Public
37094,0,Private
37095,0,Public
37096,0,Public
37097,0,Private
37098,0,Public
37099,0,Public
37100,0,Public
37101,0,Public
37102,0,Public
37103,0,Public
37104,0,Private
37105,0,Private
37106,0,Private
37107,0,Private
37108,0,Public
37109,0,Public
37110,0,Private
37111,0,Public
37112,0,Private
37113,0,Public
37114,0,Private
37115,0,Public
37116,0,Public
37117,0,Private
37118,0,Private
37119,0,Private
37120,0,Private
37121,0,Public
37122,0,Public
37123,0,Public
37124,0,Public
37125,0,Public
37126,0,Private
37127,0,Public
37128,0,Private
37129,0,Public
37130,0,Public
37131,0,Private
37132,0,Public
37133,0,Public
37134,0,Private
37135,0,Public
37136,0,Public
37137,0,Public
37138,0,Private
37139,0,Private
37140,0,Private
37141,0,Private
37142,0,Public
37143,0,Private
37144,0,Public
37145,0,Public
37146,0,Public
37147,0,Private
37148,0,Public
37149,0,Public
37150,0,Private
37151,0,Public
37152,0,Public
37153,0,Public
37154,0,Public
37155,0,Public
37156,0,Private
37157,0,Public
37158,0,Private
37159,0,Public
37160,0,Private
37161,0,Private
37162,0,Private
37163,0,Private
37164,0,Public
37165,0,Public
37166,0,Private
37167,0,Public
37168,0,Private
37169,0,Public
37170,0,Private
37171,0,Private
37172,0,Private
37173,0,Private
37174,0,Private
37175,0,Public
37176,0,Private
37177,0,Public
37178,0,Private
37179,0,Private
37180,0,Private
37181,0,Public
37182,0,Public
37183,0,Public
37184,0,Public
37185,0,Public
37186,0,Private
37187,0,Public
37188,0,Public
37189,0,Public
37190,0,Public
37191,0,Private
37192,0,Public
37193,0,Private
37194,0,Private
37195,0,Public
37196,0,Private
37197,0,Private
37198,0,Private
37199,0,Private
37200,0,Public
37201,0,Private
37202,0,Private
37203,0,Public
37204,0,Public
37205,0,Public
37206,0,Private
37207,0,Public
37208,0,Private
37209,0,Private
37210,0,Private
37211,0,Public
37212,0,Public
37213,0,Private
37214,0,Private
37215,0,Public
37216,0,Private
37217,0,Private
37218,0,Public
37219,0,Public
37220,0,Public
37221,0,Private
37222,0,Public
37223,0,Public
37224,0,Public
37225,0,Private
37226,0,Private
37227,0,Private
37228,0,Private
37229,0,Public
37230,0,Private
37231,0,Public
37232,0,Public
37233,0,Public
37234,0,Private
37235,0,Private
37236,0,Public
37237,0,Private
37238,0,Private
37239,0,Public
37240,0,Private
37241,0,Private
37242,0,Public
37243,0,Public
37244,0,Public
37245,0,Public
37246,0,Public
37247,0,Public
37248,0,Private
37249,0,Private
37250,0,Private
37251,0,Private
37252,0,Private
37253,0,Public
37254,0,Private
37255,0,Public
37256,0,Private
37257,0,Private
37258,0,Private
37259,0,Private
37260,0,Private
37261,0,Public
37262,0,Private
37263,0,Public
37264,0,Public
37265,0,Private
37266,0,Private
37267,0,Public
37268,0,Public
37269,0,Private
37270,0,Public
37271,0,Public
37272,0,Private
37273,0,Private
37274,0,Public
37275,0,Public
37276,0,Private
37277,0,Private
37278,0,Private
37279,0,Public
37280,0,Public
37281,0,Public
37282,0,Public
37283,0,Private
37284,0,Private
37285,0,Public
37286,0,Private
37287,0,Private
37288,0,Public
37289,0,Public
37290,0,Private
37291,0,Public
37292,0,Private
37293,0,Private
37294,0,Public
37295,0,Private
37296,0,Private
37297,0,Public
37298,0,Public
37299,0,Private
37300,0,Private
37301,0,Private
37302,0,Private
37303,0,Private
37304,0,Public
37305,0,Public
37306,0,Private
37307,0,Private
37308,0,Private
37309,0,Private
37310,0,Public
37311,0,Public
37312,0,Public
37313,0,Public
37314,0,Private
37315,0,Private
37316,0,Private
37317,0,Private
37318,0,Private
37319,0,Private
37320,0,Public
37321,0,Private
37322,0,Public
37323,0,Private
37324,0,Public
37325,0,Private
37326,0,Public
37327,0,Private
37328,0,Private
37329,0,Public
37330,0,Public
37331,0,Public
37332,0,Private
37333,0,Public
37334,0,Private
37335,0,Private
37336,0,Private
37337,0,Private
37338,0,Private
37339,0,Public
37340,0,Public
37341,0,Public
37342,0,Private
37343,0,Public
37344,0,Private
37345,0,Public
37346,0,Private
37347,0,Private
37348,0,Private
37349,0,Public
37350,0,Private
37351,0,Private
37352,0,Private
37353,0,Private
37354,0,Private
37355,0,Private
37356,0,Private
37357,0,Public
37358,0,Private
37359,0,Public
37360,0,Private
37361,0,Public
37362,0,Private
37363,0,Private
37364,0,Public
37365,0,Private
37366,0,Private
37367,0,Private
37368,0,Private
37369,0,Public
37370,0,Private
37371,0,Private
37372,0,Private
37373,0,Private
37374,0,Public
37375,0,Public
37376,0,Public
37377,0,Private
37378,0,Public
37379,0,Public
37380,0,Public
37381,0,Public
37382,0,Private
37383,0,Private
37384,0,Private
37385,0,Private
37386,0,Private
37387,0,Public
37388,0,Public
37389,0,Public
37390,0,Private
37391,0,Private
37392,0,Public
37393,0,Public
37394,0,Public
37395,0,Public
37396,0,Public
37397,0,Private
37398,0,Private
37399,0,Private
37400,0,Public
37401,0,Private
37402,0,Public
37403,0,Public
37404,0,Public
37405,0,Public
37406,0,Private
37407,0,Public
37408,0,Public
37409,0,Private
37410,0,Public
37411,0,Private
37412,0,Private
37413,0,Private
37414,0,Public
37415,0,Public
37416,0,Public
37417,0,Public
37418,0,Public
37419,0,Public
37420,0,Private
37421,0,Private
37422,0,Public
37423,0,Public
37424,0,Public
37425,0,Public
37426,0,Public
37427,0,Public
37428,0,Public
37429,0,Public
37430,0,Private
37431,0,Private
37432,0,Public
37433,0,Private
37434,0,Public
37435,0,Private
37436,0,Private
37437,0,Public
37438,0,Public
37439,0,Private
37440,0,Public
37441,0,Private
37442,0,Public
37443,0,Private
37444,0,Private
37445,0,Public
37446,0,Public
37447,0,Public
37448,0,Public
37449,0,Private
37450,0,Public
37451,0,Public
37452,0,Public
37453,0,Public
37454,0,Public
37455,0,Public
37456,0,Private
37457,0,Public
37458,0,Private
37459,0,Public
37460,0,Private
37461,0,Public
37462,0,Public
37463,0,Public
37464,0,Private
37465,0,Private
37466,0,Public
37467,0,Public
37468,0,Public
37469,0,Private
37470,0,Private
37471,0,Public
37472,0,Public
37473,0,Private
37474,0,Private
37475,0,Public
37476,0,Private
37477,0,Private
37478,0,Public
37479,0,Public
37480,0,Private
37481,0,Private
37482,0,Public
37483,0,Public
37484,0,Private
37485,0,Private
37486,0,Public
37487,0,Public
37488,0,Private
37489,0,Public
37490,0,Private
37491,0,Public
37492,0,Public
37493,0,Private
37494,0,Private
37495,0,Public
37496,0,Public
37497,0,Public
37498,0,Public
37499,0,Public
37500,0,Private
37501,0,Private
37502,0,Private
37503,0,Public
37504,0,Private
37505,0,Public
37506,0,Public
37507,0,Private
37508,0,Private
37509,0,Public
37510,0,Private
37511,0,Public
37512,0,Private
37513,0,Public
37514,0,Private
37515,0,Public
37516,0,Public
37517,0,Public
37518,0,Public
37519,0,Private
37520,0,Public
37521,0,Private
37522,0,Private
37523,0,Private
37524,0,Private
37525,0,Public
37526,0,Public
37527,0,Public
37528,0,Private
37529,0,Private
37530,0,Public
37531,0,Public
37532,0,Public
37533,0,Public
37534,0,Private
37535,0,Private
37536,0,Private
37537,0,Public
37538,0,Public
37539,0,Private
37540,0,Private
37541,0,Public
37542,0,Private
37543,0,Private
37544,0,Public
37545,0,Private
37546,0,Public
37547,0,Private
37548,0,Private
37549,0,Private
37550,0,Private
37551,0,Public
37552,0,Private
37553,0,Private
37554,0,Private
37555,0,Public
37556,0,Public
37557,0,Private
37558,0,Public
37559,0,Public
37560,0,Public
37561,0,Public
37562,0,Private
37563,0,Private
37564,0,Private
37565,0,Private
37566,0,Public
37567,0,Public
37568,0,Private
37569,0,Private
37570,0,Public
37571,0,Public
37572,0,Private
37573,0,Public
37574,0,Private
37575,0,Public
37576,0,Public
37577,0,Public
37578,0,Private
37579,0,Private
37580,0,Private
37581,0,Public
37582,0,Public
37583,0,Public
37584,0,Private
37585,0,Private
37586,0,Public
37587,0,Public
37588,0,Private
37589,0,Private
37590,0,Private
37591,0,Private
37592,0,Public
37593,0,Public
37594,0,Public
37595,0,Private
37596,0,Private
37597,0,Public
37598,0,Public
37599,0,Public
37600,0,Private
37601,0,Public
37602,0,Public
37603,0,Public
37604,0,Private
37605,0,Private
37606,0,Private
37607,0,Private
37608,0,Private
37609,0,Private
37610,0,Private
37611,0,Public
37612,0,Private
37613,0,Public
37614,0,Public
37615,0,Public
37616,0,Private
37617,0,Private
37618,0,Public
37619,0,Private
37620,0,Private
37621,0,Public
37622,0,Public
37623,0,Private
37624,0,Private
37625,0,Public
37626,0,Private
37627,0,Public
37628,0,Public
37629,0,Private
37630,0,Private
37631,0,Public
37632,0,Private
37633,0,Public
37634,0,Public
37635,0,Public
37636,0,Private
37637,0,Private
37638,0,Public
37639,0,Private
37640,0,Public
37641,0,Public
37642,0,Private
37643,0,Public
37644,0,Private
37645,0,Private
37646,0,Private
37647,0,Public
37648,0,Private
37649,0,Public
37650,0,Private
37651,0,Private
37652,0,Private
37653,0,Private
37654,0,Private
37655,0,Public
37656,0,Public
37657,0,Public
37658,0,Private
37659,0,Public
37660,0,Public
37661,0,Private
37662,0,Public
37663,0,Public
37664,0,Public
37665,0,Public
37666,0,Private
37667,0,Private
37668,0,Public
37669,0,Public
37670,0,Private
37671,0,Private
37672,0,Public
37673,0,Public
37674,0,Private
37675,0,Private
37676,0,Public
37677,0,Public
37678,0,Public
37679,0,Public
37680,0,Public
37681,0,Private
37682,0,Public
37683,0,Public
37684,0,Public
37685,0,Private
37686,0,Public
37687,0,Private
37688,0,Private
37689,0,Private
37690,0,Private
37691,0,Public
37692,0,Public
37693,0,Public
37694,0,Public
37695,0,Public
37696,0,Private
37697,0,Private
37698,0,Private
37699,0,Private
37700,0,Public
37701,0,Private
37702,0,Private
37703,0,Public
37704,0,Private
37705,0,Public
37706,0,Public
37707,0,Private
37708,0,Public
37709,0,Public
37710,0,Public
37711,0,Public
37712,0,Public
37713,0,Public
37714,0,Private
37715,0,Private
37716,0,Public
37717,0,Private
37718,0,Private
37719,0,Public
37720,0,Public
37721,0,Public
37722,0,Public
37723,0,Public
37724,0,Public
37725,0,Private
37726,0,Public
37727,0,Public
37728,0,Private
37729,0,Public
37730,0,Public
37731,0,Private
37732,0,Private
37733,0,Private
37734,0,Public
37735,0,Public
37736,0,Public
37737,0,Private
37738,0,Private
37739,0,Public
37740,0,Public
37741,0,Public
37742,0,Private
37743,0,Private
37744,0,Public
37745,0,Public
37746,0,Private
37747,0,Private
37748,0,Private
37749,0,Public
37750,0,Public
37751,0,Public
37752,0,Private
37753,0,Private
37754,0,Public
37755,0,Public
37756,0,Public
37757,0,Public
37758,0,Public
37759,0,Public
37760,0,Private
37761,0,Public
37762,0,Public
37763,0,Public
37764,0,Private
37765,0,Private
37766,0,Public
37767,0,Private
37768,0,Private
37769,0,Private
37770,0,Private
37771,0,Public
37772,0,Private
37773,0,Public
37774,0,Private
37775,0,Private
37776,0,Private
37777,0,Public
37778,0,Private
37779,0,Private
37780,0,Public
37781,0,Private
37782,0,Private
37783,0,Public
37784,0,Public
37785,0,Private
37786,0,Public
37787,0,Private
37788,0,Public
37789,0,Private
37790,0,Public
37791,0,Public
37792,0,Private
37793,0,Private
37794,0,Public
37795,0,Public
37796,0,Public
37797,0,Private
37798,0,Public
37799,0,Public
37800,0,Public
37801,0,Private
37802,0,Private
37803,0,Public
37804,0,Private
37805,0,Public
37806,0,Public
37807,0,Private
37808,0,Private
37809,0,Private
37810,0,Private
37811,0,Private
37812,0,Private
37813,0,Public
37814,0,Public
37815,0,Private
37816,0,Private
37817,0,Public
37818,0,Private
37819,0,Public
37820,0,Public
37821,0,Private
37822,0,Public
37823,0,Public
37824,0,Private
37825,0,Private
37826,0,Private
37827,0,Private
37828,0,Public
37829,0,Public
37830,0,Public
37831,0,Public
37832,0,Public
37833,0,Public
37834,0,Private
37835,0,Private
37836,0,Private
37837,0,Private
37838,0,Public
37839,0,Public
37840,0,Private
37841,0,Private
37842,0,Public
37843,0,Private
37844,0,Public
37845,0,Private
37846,0,Public
37847,0,Private
37848,0,Private
37849,0,Public
37850,0,Public
37851,0,Public
37852,0,Public
37853,0,Private
37854,0,Public
37855,0,Private
37856,0,Private
37857,0,Public
37858,0,Public
37859,0,Public
37860,1,Private
37861,0,Private
37862,0,Private
37863,0,Private
37864,0,Public
37865,0,Private
37866,0,Private
37867,0,Public
37868,0,Private
37869,0,Public
37870,0,Public
37871,0,Private
37872,0,Public
37873,0,Public
37874,0,Public
37875,0,Public
37876,0,Private
37877,0,Public
37878,0,Public
37879,0,Private
37880,0,Public
37881,0,Public
37882,0,Public
37883,0,Private
37884,0,Public
37885,0,Private
37886,0,Private
37887,0,Private
37888,0,Public
37889,0,Private
37890,0,Private
37891,0,Public
37892,0,Public
37893,0,Public
37894,0,Private
37895,0,Private
37896,0,Public
37897,0,Public
37898,0,Public
37899,0,Private
37900,0,Private
37901,0,Private
37902,0,Private
37903,0,Public
37904,0,Public
37905,0,Public
37906,0,Private
37907,0,Public
37908,0,Private
37909,0,Public
37910,0,Public
37911,0,Public
37912,0,Public
37913,0,Private
37914,0,Public
37915,0,Private
37916,0,Private
37917,0,Public
37918,0,Private
37919,0,Public
37920,0,Public
37921,0,Public
37922,0,Public
37923,0,Private
37924,0,Public
37925,0,Public
37926,0,Public
37927,0,Private
37928,0,Public
37929,0,Private
37930,0,Private
37931,0,Private
37932,0,Private
37933,0,Private
37934,0,Public
37935,0,Private
37936,0,Public
37937,0,Public
37938,0,Private
37939,0,Private
37940,0,Private
37941,0,Private
37942,0,Public
37943,0,Private
37944,0,Private
37945,0,Public
37946,0,Private
37947,0,Public
37948,0,Private
37949,0,Private
37950,0,Public
37951,0,Private
37952,0,Private
37953,0,Private
37954,0,Public
37955,0,Private
37956,0,Public
37957,0,Public
37958,0,Private
37959,0,Private
37960,0,Public
37961,0,Public
37962,0,Public
37963,0,Public
37964,0,Private
37965,0,Public
37966,0,Private
37967,0,Public
37968,0,Public
37969,0,Private
37970,0,Public
37971,0,Public
37972,0,Public
37973,0,Public
37974,0,Public
37975,0,Private
37976,0,Private
37977,0,Public
37978,0,Public
37979,0,Public
37980,0,Private
37981,0,Public
37982,0,Private
37983,0,Public
37984,0,Private
37985,0,Private
37986,0,Private
37987,0,Private
37988,0,Public
37989,0,Public
37990,0,Public
37991,0,Private
37992,0,Private
37993,0,Private
37994,0,Private
37995,0,Private
37996,0,Public
37997,0,Public
37998,0,Private
37999,0,Public
38000,0,Public
38001,0,Public
38002,0,Public
38003,0,Private
38004,0,Private
38005,0,Private
38006,0,Public
38007,0,Private
38008,0,Private
38009,0,Public
38010,0,Public
38011,0,Private
38012,0,Public
38013,0,Public
38014,0,Public
38015,0,Public
38016,0,Private
38017,0,Private
38018,0,Public
38019,0,Private
38020,0,Public
38021,0,Private
38022,0,Public
38023,0,Private
38024,0,Private
38025,0,Public
38026,0,Private
38027,0,Private
38028,0,Private
38029,0,Public
38030,0,Public
38031,0,Public
38032,0,Private
38033,0,Private
38034,0,Private
38035,0,Private
38036,0,Private
38037,0,Public
38038,0,Public
38039,0,Private
38040,0,Private
38041,0,Public
38042,0,Public
38043,0,Private
38044,0,Private
38045,0,Public
38046,0,Public
38047,0,Private
38048,0,Private
38049,0,Private
38050,0,Private
38051,0,Private
38052,0,Public
38053,0,Public
38054,0,Public
38055,0,Private
38056,0,Public
38057,0,Public
38058,0,Public
38059,0,Private
38060,0,Public
38061,0,Private
38062,0,Public
38063,0,Public
38064,0,Public
38065,0,Private
38066,0,Private
38067,0,Public
38068,0,Private
38069,0,Private
38070,0,Private
38071,0,Public
38072,0,Public
38073,0,Private
38074,0,Public
38075,0,Public
38076,0,Public
38077,0,Private
38078,0,Private
38079,0,Private
38080,0,Public
38081,0,Public
38082,0,Public
38083,0,Private
38084,0,Private
38085,0,Public
38086,0,Public
38087,0,Public
38088,0,Public
38089,0,Public
38090,0,Public
38091,0,Private
38092,0,Private
38093,0,Public
38094,0,Public
38095,0,Private
38096,0,Public
38097,0,Public
38098,0,Public
38099,0,Private
38100,0,Public
38101,0,Private
38102,0,Public
38103,0,Private
38104,0,Public
38105,0,Private
38106,0,Private
38107,0,Private
38108,0,Private
38109,0,Private
38110,0,Public
38111,0,Private
38112,0,Public
38113,0,Private
38114,0,Public
38115,0,Public
38116,0,Public
38117,0,Private
38118,0,Private
38119,0,Private
38120,0,Public
38121,0,Private
38122,0,Public
38123,0,Public
38124,0,Private
38125,0,Public
38126,0,Public
38127,0,Private
38128,0,Private
38129,0,Public
38130,0,Private
38131,0,Private
38132,0,Private
38133,0,Private
38134,0,Private
38135,0,Private
38136,0,Public
38137,0,Private
38138,0,Private
38139,0,Private
38140,0,Public
38141,0,Public
38142,0,Private
38143,0,Private
38144,0,Private
38145,0,Public
38146,0,Private
38147,0,Private
38148,0,Public
38149,0,Private
38150,0,Public
38151,0,Private
38152,0,Public
38153,0,Public
38154,0,Private
38155,0,Public
38156,0,Public
38157,0,Public
38158,0,Public
38159,0,Public
38160,0,Public
38161,0,Public
38162,0,Public
38163,0,Public
38164,0,Public
38165,0,Public
38166,0,Private
38167,0,Private
38168,0,Private
38169,0,Public
38170,0,Private
38171,0,Private
38172,0,Public
38173,0,Public
38174,0,Public
38175,0,Public
38176,0,Public
38177,0,Private
38178,0,Public
38179,0,Public
38180,0,Private
38181,0,Public
38182,0,Public
38183,0,Private
38184,0,Public
38185,0,Public
38186,0,Public
38187,0,Public
38188,0,Private
38189,0,Private
38190,0,Private
38191,0,Private
38192,0,Public
38193,0,Public
38194,0,Public
38195,0,Public
38196,0,Private
38197,0,Public
38198,0,Public
38199,0,Public
38200,0,Private
38201,0,Private
38202,0,Public
38203,0,Public
38204,0,Public
38205,0,Public
38206,0,Public
38207,0,Public
38208,0,Private
38209,0,Public
38210,0,Private
38211,0,Private
38212,0,Public
38213,0,Private
38214,0,Public
38215,0,Private
38216,0,Public
38217,0,Public
38218,0,Public
38219,0,Private
38220,0,Public
38221,0,Private
38222,0,Public
38223,0,Public
38224,0,Public
38225,0,Public
38226,0,Public
38227,0,Private
38228,0,Private
38229,0,Public
38230,0,Private
38231,0,Private
38232,0,Public
38233,0,Private
38234,0,Public
38235,0,Private
38236,0,Public
38237,0,Public
38238,0,Private
38239,0,Public
38240,0,Private
38241,0,Public
38242,0,Private
38243,0,Private
